公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註,日期
4999,鑫禾,200044,163123,227592,22.63,-12.1,1729240,2230719,-22.48,,20220910
5469,瀚宇博,4443544,4139143,6265446,7.35,-29.07,36560697,43086054,-15.14,,20220910
6108,競國,634372,633744,772507,0.09,-17.88,5454990,6863663,-20.52,,20220910
6115,鎰勝,600056,637913,728268,-5.93,-17.6,5588646,5631476,-0.76,,20220910
6133,金橋,148707,142121,83067,4.63,79.02,1071840,745282,43.81,,20220910
6141,柏承,213228,258525,299654,-17.52,-28.84,2581094,2817329,-8.38,,20220910
6153,嘉聯益,2051828,1824237,1314891,12.47,56.04,11062523,10990646,0.65,,20220910
6155,鈞寶,61586,63458,67613,-2.94,-8.91,590392,590329,0.01,,20220910
6191,精成科,2232456,2046695,2356787,9.07,-5.27,18365363,20493511,-10.38,,20220910
6197,佳必琪,384167,404465,361628,-5.01,6.23,3184757,2829764,12.54,,20220910
6205,詮欣,172975,135288,125005,27.85,38.37,1399258,1184530,18.12,,20220910
6213,聯茂,2092450,2055410,2820591,1.8,-25.81,22268510,24491717,-9.07,,20220910
6224,聚鼎,262930,217547,302972,20.86,-13.21,2257455,2319079,-2.65,,20220910
6269,台郡,4877585,4142926,3248785,17.73,50.13,28947305,23281453,24.33,,20220910
6282,康舒,2532729,2152244,1985382,17.67,27.56,19507199,15604144,25.01,,20220910
6412,群電,3751354,3514327,3674115,6.74,2.1,31564735,29740693,6.13,,20220910
6449,鈺邦,210166,156244,244759,34.51,-14.13,1855645,2087343,-11.1,,20220910
6672,騰輝電子-KY,420123,393210,659793,6.84,-36.32,4386433,5768889,-23.96,,20220910
6715,嘉基,284717,345620,261705,-17.62,8.79,2510071,1799379,39.49,,20220910
6781,AES-KY,1352734,1341133,1050762,0.86,28.73,11625088,8348950,39.24,,20220910
6805,富世達,341358,350315,341323,-2.55,0.01,3802922,3794609,0.21,,20220910
6834,天二科技,76272,75439,120574,1.1,-36.74,890456,938484,-5.11,,20220910
6835,圓裕,245195,238848,232948,2.65,5.25,2130597,2027714,5.07,,20220910
8039,台虹,869994,801306,863577,8.57,0.74,6861226,7260599,-5.5,,20220910
8046,南電,5907151,5756589,4507848,2.61,31.04,46942811,37454455,25.33,,20220910
8103,瀚荃,295300,294269,370179,0.35,-20.22,2977142,3051079,-2.42,,20220910
8213,志超,1442537,1344154,2430696,7.31,-40.65,17320508,20318566,-14.75,,20220910
8249,菱光,376920,402047,298759,-6.24,26.16,3138960,3218436,-2.46,,20220910
2347,聯強,40305498,35920894,36434071,12.2,10.62,313217839,284881082,9.94,,20220910
2414,精技,2596502,2361914,2227904,9.93,16.54,18876689,17949783,5.16,,20220910
2430,燦坤,1729603,1758229,1716759,-1.62,0.74,17171157,16849883,1.9,,20220910
3010,華立,6243745,6431519,6563249,-2.91,-4.86,56995263,51905672,9.8,,20220910
3028,增你強,2917276,2676060,3392770,9.01,-14.01,31318256,31726744,-1.28,,20220910
3033,威健,6860159,6175847,6529996,11.08,5.05,52549338,54084640,-2.83,,20220910
3036,文曄,63717778,45134755,42301092,41.17,50.62,413732579,318847436,29.75,,20220910
3048,益登,11784120,10912095,10982199,7.99,7.3,88271923,77306022,14.18,,20220910
3055,蔚華科,225108,178580,440258,26.05,-48.86,1519053,3355483,-54.72,,20220910
3209,全科,4536401,5017486,4811027,-9.58,-5.7,45243864,37045834,22.12,,20220910
3312,弘憶股,1697903,1580078,1704776,7.45,-0.4,14813873,13810721,7.26,,20220910
3528,安馳,583226,551377,447517,5.77,30.32,4925344,4795782,2.7,,20220910
3702,大聯大,70229857,65325978,73876307,7.5,-4.93,598742952,579229303,3.36,,20220910
5434,崇越,4538814,4632104,3722789,-2.01,21.91,39600756,30902806,28.14,,20220910
6189,豐藝,2195935,1952572,2711891,12.46,-19.02,22151243,24261233,-8.69,,20220910
6281,全國電,1574926,1961170,1452498,-19.69,8.42,16930826,15782893,7.27,,20220910
6776,展�眥篕�,1861803,1992711,2001956,-6.56,-7.0,17476801,14821434,17.91,,20220910
8070,長華*,1765668,1855940,1815855,-4.86,-2.76,16988021,14967716,13.49,,20220910
8072,陞泰,121881,104016,114882,17.17,6.09,978972,1033677,-5.29,,20220910
8112,至上,12558033,12938594,19344822,-2.94,-35.08,138355336,156685922,-11.69,,20220910
2427,三商電,232589,256713,207254,-9.39,12.22,2661769,2177551,22.23,,20220910
2453,凌群,624526,446950,611976,39.73,2.05,3987410,3916535,1.8,,20220910
2468,華經,236647,185864,161825,27.32,46.23,1618603,1580544,2.4,,20220910
2471,資通,54854,68149,70087,-19.5,-21.73,573423,530048,8.18,,20220910
2480,敦陽科,565423,576222,558759,-1.87,1.19,4870642,4591024,6.09,,20220910
3029,零壹,1179344,1623480,1606262,-27.35,-26.57,9796325,9840049,-0.44,,20220910
4994,傳奇,139194,137315,234330,1.36,-40.59,1522565,2208535,-31.05,,20220910
5203,訊連,143305,139866,124384,2.45,15.21,1255520,1168549,7.44,,20220910
6112,邁達特,1078261,1030595,1074780,4.62,0.32,9044887,8906847,1.54,,20220910
6183,關貿,161879,194869,188934,-16.92,-14.31,1665680,1529383,8.91,,20220910
6214,精誠,2876182,2817723,2444685,2.07,17.65,23957647,21951794,9.13,,20220910
2312,金寶,18919213,16484774,11525834,14.76,64.14,132633328,101459617,30.72,,20220910
2317,鴻海,822323447,448906316,585731112,83.18,40.39,4664933695,4104265475,13.66,,20220910
2354,鴻準,6759588,5553869,12500636,21.7,-45.92,60350802,75950371,-20.53,,20220910
2359,所羅門,466872,339190,313120,37.64,49.1,4019544,2824983,42.28,,20220910
2360,致茂,2292980,2311564,1447171,-0.8,58.44,15994442,12994408,23.08,,20220910
2373,震旦行,1198728,1173846,1129244,2.11,6.15,9379868,9993399,-6.13,,20220910
2390,云辰,50288,44727,51994,12.43,-3.28,418245,443004,-5.58,,20220910
2404,漢唐,5147364,5266644,2019948,-2.26,154.82,29815238,18058615,65.1,,20220910
2423,固緯,295207,237725,236803,24.18,24.66,2130312,1912092,11.41,,20220910
2433,互盛電,263469,258754,320498,1.82,-17.79,2416797,2921732,-17.28,,20220910
2459,敦吉,798310,814858,603691,-2.03,32.23,5808136,5156165,12.64,,20220910
2461,光群雷,541550,518532,466812,4.43,16.01,4875628,4469886,9.07,,20220910
2464,盟立,909378,951871,877079,-4.46,3.68,8042931,7150670,12.47,,20220910
2474,可成,2985095,2870083,3151666,4.0,-5.28,21174410,32898933,-35.63,,20220910
2477,美隆電,243205,201654,368848,20.6,-34.06,2813961,2641457,6.53,,20220910
2482,連宇,107942,114766,78982,-5.94,36.66,810588,633539,27.94,,20220910
2488,漢平,341676,338510,241525,0.93,41.46,2390591,1765650,35.39,,20220910
3018,隆銘綠能,14483,99721,143760,-85.47,-89.92,1118855,1297717,-13.78,,20220910
3030,德律,505278,593191,402550,-14.82,25.51,5299035,4285807,23.64,,20220910
3043,科風,129340,148084,88679,-12.65,45.85,874430,744069,17.52,,20220910
3305,昇貿,623183,642761,806854,-3.04,-22.76,6960506,5711232,21.87,,20220910
3518,柏騰,25168,22510,51307,11.8,-50.94,374628,577036,-35.07,,20220910
3617,碩天,1069987,979882,635588,9.19,68.34,8405404,6660608,26.19,,20220910
3665,貿聯-KY,4943901,4567275,2663426,8.24,85.62,40140419,20613147,94.73,,20220910
5225,東科-KY,1421282,1403828,934016,1.24,52.16,10088741,7189201,40.33,,20220910
6139,亞翔,3180060,3350685,1714857,-5.09,85.44,24720405,15306907,61.49,,20220910
6192,巨路,610122,507972,593713,20.1,2.76,4877067,4576572,6.56,,20220910
6196,帆宣,4590512,4907330,2813212,-6.45,63.17,35735058,22949015,55.71,,20220910
6201,亞弘電,242753,284184,364624,-14.57,-33.42,2168568,3001090,-27.74,,20220910
6215,和椿,153886,134379,170067,14.51,-9.51,1492386,1513739,-1.41,,20220910
6283,淳安,116677,110372,183059,5.71,-36.26,1351772,1931368,-30.0,,20220910
6409,旭隼,2070496,2357898,1495566,-12.18,38.44,17026547,12043053,41.38,,20220910
6438,迅得,575986,547588,462699,5.18,24.48,4290359,3632037,18.12,,20220910
6558,興能高,89939,100562,139706,-10.56,-35.62,894478,1337629,-33.12,,20220910
6658,聯策,197744,169671,117776,16.54,67.89,1127951,1061611,6.24,,20220910
6691,洋基工程,1126307,1258899,947865,-10.53,18.82,10087256,7708835,30.85,,20220910
6698,旭暉應材,104223,80114,56757,30.09,83.63,885599,561354,57.76,,20220910
6743,安普新,384886,372540,525524,3.31,-26.76,4126397,4043026,2.06,,20220910
6830,汎銓,139449,156716,118577,-11.01,17.6,1253983,1043977,20.11,,20220910
8021,尖點,298238,290389,357888,2.7,-16.66,2682992,2765814,-2.99,,20220910
8201,無敵,68587,36224,48733,89.34,40.74,487003,614842,-20.79,,20220910
8499,鼎炫-KY,219675,238700,235768,-7.97,-6.82,1857587,1937289,-4.11,,20220910
2616,山隆,1450509,1519762,1536651,-4.55,-5.6,14096013,13718656,2.75,,20220910
6505,台塑化,69729663,82746460,56679642,-15.73,23.02,653901824,439277658,48.85,,20220910
8926,台汽電,269744,273218,753028,-1.27,-64.17,2605863,4779076,-45.47,,20220910
9908,大台北,255479,238805,224354,6.98,13.87,2440169,2344691,4.07,,20220910
9918,欣天然,110479,115715,117913,-4.52,-6.3,1477176,1371710,7.68,,20220910
9926,新海,164721,157646,164290,4.48,0.26,1697004,1604835,5.74,,20220910
9931,欣高,93146,97643,93721,-4.6,-0.61,944509,890916,6.01,,20220910
9937,全國,1999536,2173347,1900490,-7.99,5.21,18045046,15105874,19.45,,20220910
1316,上曜,209883,180206,129731,16.46,61.78,1915794,791938,141.91,,20220910
1436,華友聯,938714,864693,88834,8.56,956.7,3243015,2423435,33.81,,20220910
1438,三地開發,1,0,16,,-93.75,455715,497,91593.15,,20220910
1439,雋揚,60889,15828,5322,284.69,1044.09,455448,60303,655.26,,20220910
1442,名軒,5668,125929,220093,-95.49,-97.42,594319,3205239,-81.45,,20220910
1453,大將,28514,39629,38,-28.04,74936.84,248384,16286,1425.13,,20220910
1456,怡華,50058,36321,68833,37.82,-27.27,481754,2113184,-77.2,,20220910
1472,三洋實業,129228,40293,123398,220.72,4.72,683370,442923,54.28,,20220910
1805,寶徠,86416,747,6059,11468.4,1326.24,346953,81471,325.86,,20220910
1808,潤隆,18741,14021,395448,33.66,-95.26,938882,7365131,-87.25,,20220910
2442,新美齊,10105,9811,8408,2.99,20.18,515544,1258702,-59.04,,20220910
2501,國建,1526131,995485,1353469,53.3,12.75,7894577,6404912,23.25,,20220910
2504,國產,1750617,1819642,1854854,-3.79,-5.61,15509144,15854681,-2.17,,20220910
2505,國揚,145833,75144,50732,94.07,187.45,3579016,4624600,-22.6,,20220910
2506,太設,103845,57775,94959,79.74,9.35,653620,1450421,-54.93,,20220910
2509,全坤建,17527,18293,34467,-4.18,-49.14,150689,687261,-78.07,,20220910
2511,太子,544686,507511,788779,7.32,-30.94,10409044,8344783,24.73,,20220910
2515,中工,1457283,1397356,2039610,4.28,-28.55,10586347,12410670,-14.69,,20220910
2516,新建,482122,565296,617189,-14.71,-21.88,4795410,5889190,-18.57,,20220910
2520,冠德,1266636,1546557,1238066,-18.09,2.3,14120697,18903592,-25.3,,20220910
2524,京城,119882,223376,197891,-46.33,-39.42,2277749,4533492,-49.75,,20220910
2527,宏璟,122362,108525,307616,12.75,-60.22,1294876,6041569,-78.56,,20220910
2528,皇普,49,44,14997,11.36,-99.67,1136482,1226910,-7.37,,20220910
2530,華建,209335,1017,761,20483.57,27407.88,655169,6422,10101.94,,20220910
2534,宏盛,237262,290440,375740,-18.3,-36.85,3227909,2742235,17.71,,20220910
2535,達欣工,1671111,1529560,1266896,9.25,31.9,12716462,10455799,21.62,,20220910
2536,宏普,11942,72044,22220,-83.42,-46.25,648265,277390,133.7,,20220910
2537,聯上發,65338,145148,179680,-54.98,-63.63,1616653,1922605,-15.91,,20220910
2538,基泰,25908,23611,19118,9.72,35.51,275762,191075,44.32,,20220910
2539,櫻花建,0,2364287,1985169,-100.0,-100.0,6263951,2152627,190.99,,20220910
2540,愛山林,318140,461649,398046,-31.08,-20.07,3290862,3381320,-2.67,,20220910
2542,興富發,2915146,343473,4450422,748.72,-34.49,12206415,34693451,-64.81,,20220910
2543,皇昌,727784,717050,682361,1.49,6.65,6065354,5684401,6.7,,20220910
2545,皇翔,535974,361731,336927,48.16,59.07,5817465,4379192,32.84,,20220910
2546,根基,1205979,1339321,990261,-9.95,21.78,8809415,7534323,16.92,,20220910
2547,日勝生,387083,612376,256871,-36.78,50.69,4142980,3422862,21.03,,20220910
2548,華固,286458,238563,3749494,20.07,-92.36,14469218,8503201,70.16,,20220910
2597,潤弘,2240735,2146555,1609977,4.38,39.17,17614310,15245979,15.53,,20220910
2923,鼎固-KY,203539,257013,327905,-20.8,-37.92,7084999,3765069,88.17,,20220910
3052,夆典,290014,190421,172691,52.3,67.93,2022985,2857840,-29.21,,20220910
3056,富華新,3018979,703890,7820,328.89,38505.86,5936565,3615878,64.18,,20220910
3266,昇陽,51791,31351,47150,65.19,9.84,2354801,881019,167.28,,20220910
3703,欣陸,2118905,2084366,2145587,1.65,-1.24,24477392,17296624,41.51,,20220910
5515,建國,359043,387387,528469,-7.31,-32.05,3666535,3923744,-6.55,,20220910
5519,隆大,656386,959016,530935,-31.55,23.62,3722382,2641342,40.92,,20220910
5521,工信,297083,691127,363738,-57.01,-18.32,3535294,2541856,39.08,,20220910
5522,遠雄,3304198,1797686,3905562,83.8,-15.39,18501957,18164494,1.85,,20220910
5525,順天,69376,106626,31000,-34.93,123.79,4214849,412890,920.81,,20220910
5531,鄉林,81830,153713,191092,-46.76,-57.17,1067858,1290152,-17.23,,20220910
5533,皇鼎,30834,37837,229235,-18.5,-86.54,4615074,2634172,75.2,,20220910
5534,長虹,347787,246587,127056,41.04,173.72,6074075,1369176,343.62,,20220910
5546,永固-KY,408364,336943,584662,21.19,-30.15,3440634,3973051,-13.4,,20220910
6177,達麗,1300482,106544,2149093,1120.6,-39.48,8366829,5711188,46.49,,20220910
9906,欣巴巴,13,96909,799126,-99.98,-99.99,2629538,1004877,161.67,,20220910
9946,三發地產,158329,503063,186010,-68.52,-14.88,2018844,1166363,73.08,,20220910
2208,台船,1473856,1254506,1641751,17.48,-10.22,14091043,14355853,-1.84,,20220910
2603,長榮,50197469,57442123,47580784,-12.61,5.49,516262905,333401180,54.84,,20220910
2605,新興,389479,313492,410192,24.23,-5.04,2893170,2910828,-0.6,,20220910
2606,裕民,1020883,1472657,1459377,-30.67,-30.04,10951162,9942726,10.14,,20220910
2607,榮運,1481921,1793321,532300,-17.36,178.39,13858359,5127394,170.28,,20220910
2608,嘉里大榮,1008503,1115735,1096040,-9.61,-7.98,9568583,9615802,-0.49,,20220910
2609,陽明,27973707,35089619,33220266,-20.27,-15.79,315964481,231006145,36.77,,20220910
2610,華航,12004264,12756493,13046011,-5.89,-7.98,111780065,91622544,22.0,,20220910
2611,志信,60455,65992,74110,-8.39,-18.42,604847,552332,9.5,,20220910
2612,中航,345944,390907,330167,-11.5,4.77,3362235,2539163,32.41,,20220910
2613,中櫃,249353,269207,273886,-7.37,-8.95,2406038,2287984,5.15,,20220910
2615,萬海,18617074,21314901,25764022,-12.65,-27.74,219463100,157360548,39.46,,20220910
2617,台航,307881,329693,277292,-6.61,11.03,2792496,2323586,20.18,,20220910
2618,長榮航,11323698,12014621,8517886,-5.75,32.94,98626887,69655836,41.59,,20220910
2630,亞航,366542,382673,318361,-4.21,15.13,3021072,2872000,5.19,,20220910
2633,台灣高鐵,3423080,3366023,2146949,1.69,59.43,25436157,20577481,23.61,,20220910
2634,漢翔,2860383,2555919,1880995,11.91,52.06,21284127,16318507,30.42,,20220910
2636,台驊投控,1612852,1996021,4099402,-19.19,-60.65,23994880,24922953,-3.72,,20220910
2637,慧洋-KY,1872460,2073045,1709077,-9.67,9.55,19662193,12982344,51.45,,20220910
2642,宅配通,366112,401898,384300,-8.9,-4.73,3389906,3330253,1.79,,20220910
2645,長榮航太,1130890,1002012,767269,12.86,47.39,8884134,7302767,21.65,,20220910
5607,遠雄港,263237,261523,204985,0.65,28.41,2414580,1721519,40.25,,20220910
5608,四維航,607207,620091,625229,-2.07,-2.88,5416648,3671187,47.54,,20220910
6753,龍德造船,266432,302209,199429,-11.83,33.59,2705298,1803815,49.97,,20220910
6757,台灣虎航-創,49845,40053,45433,24.44,9.71,451554,217906,107.22,,20220910
8367,建新國際,213349,221253,223351,-3.57,-4.47,1769773,1810842,-2.26,,20220910
2701,萬企,16392,19414,17284,-15.56,-5.16,169763,177131,-4.15,,20220910
2702,華園,134623,132331,75870,1.73,77.43,1016591,604611,68.13,,20220910
2704,國賓,138333,112335,148632,23.14,-6.92,1042265,1088846,-4.27,,20220910
2705,六福,136498,265241,87573,-48.53,55.86,1106302,745195,48.45,,20220910
2706,第一店,23422,23681,23017,-1.09,1.75,213054,178161,19.58,,20220910
2707,晶華,479907,525276,356811,-8.63,34.49,3937514,3579960,9.98,,20220910
2712,遠雄來,53019,90289,22359,-41.27,137.12,376439,254336,48.0,,20220910
2722,夏都,78075,114328,54567,-31.7,43.08,644040,389270,65.44,,20220910
2723,美食-KY,1756918,1733154,1717413,1.37,2.3,14359067,14837445,-3.22,,20220910
2727,王品,1596733,1856194,1296139,-13.97,23.19,13268707,12125871,9.42,,20220910
2731,雄獅,327496,256632,83375,27.61,292.79,1751134,1181370,48.22,,20220910
2739,寒舍,316961,299674,144542,5.76,119.28,2232583,1556165,43.46,,20220910
2748,雲品,175409,167123,103841,4.95,68.92,1390803,951923,46.1,,20220910
2753,八方雲集,590866,593994,504955,-0.52,17.01,5028710,4368102,15.12,,20220910
5706,鳳凰,19806,9731,20015,103.53,-1.04,84040,119821,-29.86,,20220910
8940,新天地,92919,33790,16498,174.98,463.21,594693,425296,39.83,,20220910
9943,好樂迪,213401,212912,4451,0.22,4694.45,1679264,1067001,57.38,,20220910
2801,彰銀,2360910,3265931,2281120,-27.71,3.49,25138635,21642256,16.15,,20220910
2809,京城銀,-818107,905008,485372,-190.39,-268.55,2938144,7593986,-61.3,,20220910
2812,台中銀,1218436,1440249,1117991,-15.4,8.98,11082869,9908003,11.85,,20220910
2816,旺旺保,682127,758209,611091,-10.03,11.62,6131180,6472379,-5.27,,20220910
2820,華票,145673,249065,204315,-41.51,-28.7,1405224,2195185,-35.98,,20220910
2832,台產,502544,521635,614490,-3.65,-18.21,4606374,5631465,-18.2,,20220910
2834,臺企銀,2393021,2563993,2030436,-6.66,17.85,20800595,18100477,14.91,,20220910
2836,高雄銀,295929,303639,298937,-2.53,-1.0,2976878,3059875,-2.71,,20220910
2838,聯邦銀,1297400,1617823,1253448,-19.8,3.5,11324768,12306152,-7.97,,20220910
2845,遠東銀,709086,1128926,892677,-37.18,-20.56,8358728,8390947,-0.38,,20220910
2849,安泰銀,460476,517200,542461,-10.96,-15.11,4621204,4458181,3.65,,20220910
2850,新產,1596236,1696630,1559901,-5.91,2.32,14122225,13758925,2.64,,20220910
2851,中再保,1729550,1791841,1744415,-3.47,-0.85,16563590,15612426,6.09,,20220910
2852,第一保,579184,631312,564015,-8.25,2.68,5260153,4879399,7.8,,20220910
2855,統一證,954956,485770,369292,96.58,158.59,4593696,9160757,-49.85,,20220910
2867,三商壽,9755084,11384601,8635705,-14.31,12.96,83410907,106928358,-21.99,,20220910
2880,華南金,4751869,5166107,4211812,-8.01,12.82,41862196,39286909,6.55,,20220910
2881,富邦金,23259981,17931604,28305915,29.71,-17.82,290605302,379170854,-23.35,,20220910
2882,國泰金,16126783,26891960,36543060,-40.03,-55.86,306610648,477589050,-35.8,,20220910
2883,開發金,7616477,9848079,18495805,-22.66,-58.82,99894012,148572063,-32.76,,20220910
2884,玉山金,3476930,4793454,4548690,-27.46,-23.56,40038743,43244046,-7.41,,20220910
2885,元大金,6860946,9033189,7945761,-24.04,-13.65,75230545,96266141,-21.85,,20220910
2886,兆豐金,2807313,4861655,4615217,-42.25,-39.17,42074806,45165089,-6.84,,20220910
2887,台新金,5536071,6276645,5935607,-11.79,-6.73,47438420,47347951,0.19,,20220910
2888,新光金,12393511,10398122,14229032,19.18,-12.89,108564224,171386305,-36.65,,20220910
2889,國票金,316239,579802,701125,-45.45,-54.89,4711108,7760133,-39.29,,20220910
2890,永豐金,3898356,4313423,3604781,-9.62,8.14,37030818,35139864,5.38,,20220910
2891,中信金,9171155,11158103,16677331,-17.8,-45.0,136757702,136390554,0.26,,20220910
2892,第一金,5457385,7045774,5146169,-22.54,6.04,52181227,47379874,10.13,,20220910
2897,王道銀行,705298,1005423,733766,-29.85,-3.87,6979985,7039266,-0.84,,20220910
5876,上海商銀,3765695,4582566,3048535,-17.82,23.52,33334968,29305820,13.74,,20220910
5880,合庫金,3957459,4795374,4258318,-17.47,-7.06,38806148,41460149,-6.4,,20220910
6005,群益證,407609,959265,820492,-57.5,-50.32,5798572,9977766,-41.88,,20220910
6024,群益期,270609,216494,177120,24.99,52.78,2086407,1904642,9.54,,20220910
2601,益航,534770,529814,617893,0.93,-13.45,4856381,5045957,-3.75,,20220910
2901,欣欣,6429,8393,7680,-23.4,-16.28,84725,62106,36.41,,20220910
2903,遠百,2717034,2732497,2478006,-0.56,9.64,24427239,23461177,4.11,,20220910
2905,三商,36695770,21405659,9270101,71.43,295.85,188236457,140488089,33.98,,20220910
2906,高林,750408,754825,774517,-0.58,-3.11,6968655,5973578,16.65,,20220910
