代號,名稱,前日餘額,賣出,買進,現券,今日餘額,限額,前日餘額,當日賣出,當日還券,當日調整,當日餘額,次一營業日可限額,備註,日期
3027,盛達,"67,000","2,000",0,0,"69,000","25,104,765","3,779,000","18,000",0,0,"3,797,000","286,685", ,20231211
3028,增你強,"65,000","11,000",0,0,"76,000","57,608,525","1,722,000",0,"1,000",0,"1,721,000","120,313", ,20231211
3029,零壹,"246,000","1,000","3,000",0,"244,000","38,583,428","2,478,000","95,000",0,0,"2,573,000","361,592", ,20231211
3030,德律,"8,000",0,0,0,"8,000","59,054,000","2,869,000",0,0,0,"2,869,000","88,432", ,20231211
3031,佰鴻,"103,000",0,0,0,"103,000","43,300,806","744,000","1,000",0,0,"745,000","102,956", ,20231211
3032,偉訓,"244,000","9,000","21,000",0,"232,000","25,821,406","3,342,000","9,000","1,000",0,"3,350,000","1,545,940", ,20231211
3033,威健,"142,000","33,000",0,0,"175,000","107,017,873","11,570,000","108,000",0,0,"11,678,000","268,997", ,20231211
3034,聯詠,"397,000",0,"6,000",0,"391,000","152,127,867","18,632,234","401,000","170,000",0,"18,863,234","1,413,664", ,20231211
3035,智原,"3,392,000","80,000","212,000",0,"3,260,000","62,137,578","8,350,000","1,518,000","369,000",0,"9,499,000","5,870,108", ,20231211
3036,文曄,"1,124,000","66,000","3,000",0,"1,187,000","221,943,662","6,910,814","49,000",0,0,"6,959,814","3,592,335", ,20231211
3037,欣興,"1,031,000","91,000","19,000",0,"1,103,000","381,280,299","62,111,203","192,000","536,000",0,"61,767,203","4,335,018", ,20231211
3038,全台,"43,000",0,0,0,"43,000","39,351,900","2,594,000",0,0,0,"2,594,000","289,194", ,20231211
3040,遠見,0,0,0,0,0,"15,750,000","57,000",0,0,0,"57,000","8,953", ,20231211
3041,揚智,"3,441,000","172,000","146,000",0,"3,467,000","48,490,436","10,829,000","2,000",0,0,"10,831,000","7,796,471", ,20231211
3042,晶技,"44,000","1,000",0,0,"45,000","77,439,260","2,622,000",0,"2,000",0,"2,620,000","534,735", ,20231211
3043,科風,"31,000","6,000","8,000",0,"29,000","9,743,908","680,000","3,000",0,0,"683,000","303,665", ,20231211
3044,健鼎,"338,000","4,000","39,000",0,"303,000","131,401,474","3,241,228","170,000","1,000",0,"3,410,228","1,532,507", ,20231211
3045,台灣大,"1,000",0,0,0,"1,000","930,815,452","9,383,767","12,000","28,000",0,"9,367,767","1,411,890", ,20231211
3046,建碁,"16,000","5,000",0,0,"21,000","19,612,003","1,904,021",0,0,0,"1,904,021","129,246", ,20231211
3047,訊舟,"806,000","29,000","17,000",0,"818,000","53,241,588","7,922,000","109,000","276,000",0,"7,755,000","1,337,087", ,20231211
3048,益登,"3,000",0,0,0,"3,000","61,207,448","2,846,000",0,0,0,"2,846,000","102,941", ,20231211
3049,精金,"11,000","1,000","1,000",0,"11,000","200,502,632","16,308,473","44,000","18,000",0,"16,334,473","444,777", ,20231211
3050,鈺德,"65,000","15,000","4,000",0,"76,000","36,496,112","1,802,000","55,000","28,000",0,"1,829,000","828,770", ,20231211
3051,力特,"1,008,000","53,000","52,000",0,"1,009,000","34,909,010","6,234,000","141,000","145,000",0,"6,230,000","2,066,775", ,20231211
3052,夆典,0,0,0,0,0,"57,668,081","1,006,000","9,000",0,0,"1,015,000","114,913", ,20231211
3054,立萬利,0,0,0,0,0,0,0,0,0,0,0,0,XV ,20231211
3055,蔚華科,"112,000",0,0,0,"112,000","25,610,479","3,678,000","18,000",0,0,"3,696,000","542,117", ,20231211
3056,富華新,"164,000",0,0,0,"164,000","85,568,919","15,201,258","29,000","51,000",0,"15,179,258","419,870", ,20231211
3057,喬鼎,0,0,0,0,0,0,0,0,0,0,0,0,XV ,20231211
3058,立德,0,0,0,0,0,0,0,0,0,0,0,0,XV ,20231211
3059,華晶科,"367,000","10,000","25,000",0,"352,000","69,700,006","3,920,000","1,036,000",0,0,"4,956,000","2,293,209", ,20231211
3060,銘異,"8,000","1,000",0,0,"9,000","34,390,797","1,474,000",0,0,0,"1,474,000","374,362", ,20231211
3062,建漢,"40,000","5,000","5,000",0,"40,000","82,556,354","8,897,000","273,000","45,000",0,"9,125,000","872,870", ,20231211
3090,日電貿,"3,000",0,0,0,"3,000","45,664,287","1,540,000",0,0,0,"1,540,000","170,707", ,20231211
3092,鴻碩,"100,000",0,0,0,"100,000","26,638,007","2,347,416","4,000","10,000",0,"2,341,416","65,118", ,20231211
3094,聯傑,"508,000","44,000","3,000",0,"549,000","20,779,272","3,539,000","2,000",0,0,"3,541,000","2,241,540", ,20231211
3130,一零四,0,0,0,0,0,"8,297,675","15,000",0,0,0,"15,000","5,076",X ,20231211
3138,耀登,"5,000","1,000",0,0,"6,000","11,700,090","1,276,000",0,"29,000",0,"1,247,000","212,229", ,20231211
3149,正達,0,0,0,0,0,0,0,0,0,0,0,0,XV ,20231211
3164,景岳,0,0,0,0,0,"21,627,841","171,000",0,0,0,"171,000","11,292", ,20231211
3167,大量,"4,000",0,"1,000",0,"3,000","20,634,535","254,000",0,0,0,"254,000","44,804", ,20231211
3189,景碩,"771,000","1,000",0,0,"772,000","113,618,640","26,400,826","428,000",0,0,"26,828,826","1,084,149", ,20231211
3209,全科,"85,000",0,0,"50,000","35,000","57,770,245","6,759,360","39,000","41,000",0,"6,757,360","194,883", ,20231211
3229,晟鈦,0,0,0,0,0,0,0,0,0,0,0,0,XV ,20231211
3231,緯創,"1,534,000","153,000","117,000","2,000","1,568,000","724,951,512","161,120,307","5,815,000","3,482,000",0,"163,453,307","21,621,023", ,20231211
3257,虹冠電,"23,000","14,000","2,000",0,"35,000","19,996,647","1,728,918",0,"5,000",0,"1,723,918","464,073", ,20231211
3266,昇陽,"27,000","37,000",0,0,"64,000","88,078,577","186,000","3,000",0,0,"189,000","240,157", ,20231211
3296,勝德,"24,000",0,0,0,"24,000","24,181,112","844,000",0,0,0,"844,000","140,896", ,20231211
3305,昇貿,"325,000","1,000","1,000",0,"325,000","33,559,368","2,254,000","10,000",0,0,"2,264,000","518,877", ,20231211
3308,聯德,0,"7,000",0,0,"7,000","17,530,197",0,"3,000",0,0,"3,000","257,540", ,20231211
3311,閎暉,0,0,0,0,0,"15,000,000","1,019,000",0,0,0,"1,019,000","97,988", ,20231211
3312,弘憶股,"11,000",0,0,0,"11,000","40,656,363","1,703,393","1,000",0,0,"1,704,393","246,840", ,20231211
3321,同泰,0,0,0,0,0,0,0,0,0,0,0,0,XV ,20231211
3338,泰碩,"65,000","5,000",0,0,"70,000","21,977,035","3,037,000",0,0,0,"3,037,000","500,664", ,20231211
3346,麗清,"400,000",0,"6,000",0,"394,000","28,448,891","2,433,449","302,000",0,0,"2,735,449","438,797", ,20231211
3356,奇偶,"27,000","1,000","2,000",0,"26,000","22,455,525","1,687,700","15,000",0,0,"1,702,700","177,443", ,20231211
3376,新日興,"260,000","4,000","23,000",0,"241,000","46,937,086","1,450,296","61,000",0,0,"1,511,296","1,987,730", ,20231211
3380,明泰,"267,000","29,000","2,000",0,"294,000","135,429,615","8,327,000","84,000","58,000",0,"8,353,000","904,272", ,20231211
3406,玉晶光,"216,000",0,"8,000","2,000","206,000","28,185,765","5,500,444","50,000","180,000",0,"5,370,444","548,295", ,20231211
3413,京鼎,"107,000",0,0,0,"107,000","22,294,057","1,067,000","10,000",0,0,"1,077,000","101,756", ,20231211
3416,融程電,"1,000",0,0,0,"1,000","19,559,622","386,000",0,0,0,"386,000","37,057", ,20231211
3419,譁裕,"3,000",0,"1,000",0,"2,000","30,120,104","2,535,000","1,000","27,000",0,"2,509,000","141,267", ,20231211
3432,台端,0,0,0,0,0,0,0,0,0,0,0,0,XV ,20231211
3437,榮創,"1,308,000","85,000","9,000",0,"1,384,000","36,137,000","975,000",0,0,0,"975,000","1,428,750", ,20231211
3443,創意,"456,000","6,000","121,000",0,"341,000","33,502,977","7,558,000","189,000","53,000",0,"7,694,000","1,226,608", ,20231211
3447,展達,"1,000",0,0,0,"1,000","19,204,905","303,000",0,0,0,"303,000","22,493", ,20231211
3450,聯鈞,"533,000","20,000","107,000","2,000","444,000","36,420,345","9,564,000","441,000",0,0,"10,005,000","2,784,219", ,20231211
3454,晶睿,"515,000","2,000","47,000",0,"470,000","21,641,973","2,017,000","20,000",0,0,"2,037,000","188,943", ,20231211
3481,群創,"1,813,000","12,000","2,000","2,000","1,821,000","2,269,658,334","34,180,000","403,000",0,0,"34,583,000","10,259,978", ,20231211
3494,誠研,0,0,0,0,0,0,0,0,0,0,0,0,XV ,20231211
3501,維熹,0,0,0,0,0,"29,564,481","474,000",0,0,0,"474,000","32,562", ,20231211
3504,揚明光,"406,000",0,"8,000",0,"398,000","28,514,946","3,856,000","32,000","37,000",0,"3,851,000","259,593", ,20231211
3515,華擎,"231,000","26,000","21,000",0,"236,000","30,410,207","3,125,000","150,000","25,000",0,"3,250,000","614,557", ,20231211
3518,柏騰,"258,000","1,000","2,000",0,"257,000","20,035,557","1,743,000",0,"180,000",0,"1,563,000","209,908", ,20231211
3528,安馳,0,0,0,0,0,"16,591,491","401,000",0,0,0,"401,000","55,819", ,20231211
3530,晶相光,"88,000","5,000",0,0,"93,000","19,613,975","1,608,000","8,000","19,000",0,"1,597,000","695,098", ,20231211
3532,台勝科,"30,000",0,0,0,"30,000","96,962,075","3,494,000","5,000","12,000",0,"3,487,000","387,234", ,20231211
3533,嘉澤,"28,000",0,"1,000",0,"27,000","27,832,453","1,308,684","27,000","16,000",0,"1,319,684","299,193", ,20231211
3535,晶彩科,"38,000",0,"22,000",0,"16,000","19,763,089","1,626,000",0,0,0,"1,626,000","149,004", ,20231211
3543,州巧,0,0,0,0,0,"22,315,787","165,000",0,0,0,"165,000","69,566", ,20231211
3545,敦泰,"2,428,000","24,000","330,000",0,"2,122,000","53,982,512","8,871,000","63,000","46,000",0,"8,888,000","4,195,729", ,20231211
3550,聯穎,0,0,0,0,0,"21,887,500","207,000",0,0,0,"207,000","17,069", ,20231211
3557,嘉威,0,0,0,0,0,"17,142,563","255,700",0,0,0,"255,700","37,937", ,20231211
3563,牧德,"96,000","7,000",0,0,"103,000","11,182,058","875,037","83,000","37,000",0,"921,037","95,037", ,20231211
3576,聯合再生,"35,000",0,0,0,"35,000",0,"51,843,000","16,000","329,000",0,"51,530,000","1,481,978",X ,20231211
3583,辛耘,"515,000","8,000","21,000",0,"502,000","20,082,000","2,371,000","3,000",0,0,"2,374,000","1,021,216", ,20231211
3588,通嘉,"509,000","6,000","20,000",0,"495,000","14,729,460","2,146,817","3,000","9,000",0,"2,140,817","1,365,218", ,20231211
3591,艾笛森,"56,000",0,0,0,"56,000","36,322,358","1,876,000",0,"3,000",0,"1,873,000","168,805", ,20231211
3592,瑞鼎,"22,000","1,000",0,0,"23,000","18,963,806","2,016,000","71,000","20,000",0,"2,067,000","203,786", ,20231211
3593,力銘,0,0,0,0,0,0,0,0,0,0,0,0,XV ,20231211
3596,智易,"308,000",0,"8,000","1,000","299,000","55,088,580","2,423,220","57,000","146,000",0,"2,334,220","533,204", ,20231211
3605,宏致,"3,000",0,0,0,"3,000","33,604,427","1,058,000","2,000",0,0,"1,060,000","104,113", ,20231211
3607,谷崧,"8,000","5,000","4,000",0,"9,000","30,415,559","1,425,000","29,000",0,0,"1,454,000","211,684", ,20231211
3617,碩天,"76,000",0,0,0,"76,000","22,752,189","1,875,000","15,000",0,0,"1,890,000","452,252", ,20231211
3622,洋華,"18,000","19,000","2,000",0,"35,000","37,831,900","2,156,000","21,000",0,0,"2,177,000","269,383", ,20231211
3645,達邁,"248,000",0,"27,000",0,"221,000","32,059,073","2,489,000","16,000",0,0,"2,505,000","397,818", ,20231211
3652,精聯,"1,000",0,0,0,"1,000","18,774,375","504,664",0,0,0,"504,664","24,183", ,20231211
3653,健策,"109,000",0,"13,000",0,"96,000","35,204,207","1,090,519","21,000","6,000",0,"1,105,519","375,725", ,20231211
3661,世芯-KY,"413,000","56,000","7,000",0,"462,000","18,189,582","4,299,000","6,000",0,0,"4,305,000","799,935", ,20231211
3665,貿聯-KY,"93,000",0,0,0,"93,000","40,827,272","9,304,943","8,000","25,000",0,"9,287,943","248,257", ,20231211
3669,圓展,"128,000","5,000","1,000",0,"132,000","23,229,987","1,115,000","15,000",0,0,"1,130,000","521,584", ,20231211
3673,TPK-KY,"351,000",0,"1,000",0,"350,000","101,665,939","3,529,000","8,000","48,000",0,"3,489,000","260,592", ,20231211
3679,新至陞,0,0,0,0,0,"15,762,057","171,000",0,0,0,"171,000","29,845", ,20231211
3682,亞太電,0,0,0,0,0,0,0,0,0,0,0,0,XV!,20231211
3686,達能,0,0,0,0,0,0,0,0,0,0,0,0,XV ,20231211
3694,海華,"216,000","73,000",0,0,"289,000","33,782,602","1,901,000","62,000",0,0,"1,963,000","1,631,489", ,20231211
3701,大眾控,"104,000","57,000","5,000",0,"156,000","52,105,197","3,681,000","125,000",0,0,"3,806,000","1,749,788", ,20231211
3702,大聯大,"256,000","14,000","10,000",0,"260,000","419,764,208","29,526,753","305,000","1,298,000",0,"28,533,753","2,761,726", ,20231211
3703,欣陸,0,0,0,0,0,"205,803,995","7,872,000","21,000",0,0,"7,893,000","270,628", ,20231211
3704,合勤控,"182,000","40,000","27,000",0,"195,000","102,016,117","13,524,000","71,000","9,000",0,"13,586,000","2,341,832", ,20231211
3705,永信,"2,000",0,"1,000",0,"1,000","66,605,745","668,000",0,0,0,"668,000","186,531", ,20231211
3706,神達,"310,000","2,000","1,000",0,"311,000","301,639,197","51,608,000","96,000","337,000",0,"51,367,000","3,708,445", ,20231211
3708,上緯投控,"213,000","4,000",0,0,"217,000","24,640,031","1,501,000","1,000",0,0,"1,502,000","338,557", ,20231211
3711,日月光投控,"482,000","15,000","2,000",0,"495,000","1,095,297,421","28,311,826","891,000","926,000",0,"28,276,826","3,332,982", ,20231211
3712,永崴投控,"74,000","28,000","2,000",0,"100,000","61,560,536","1,987,000","28,000","31,000",0,"1,984,000","363,535", ,20231211
3714,富采,"117,000",0,"14,000",0,"103,000","171,195,990","14,617,000","117,000","54,000",0,"14,680,000","378,484", ,20231211
3715,定穎投控,"5,615,000","86,000","205,000",0,"5,496,000","69,418,646","13,888,000","449,000","128,000",0,"14,209,000","10,456,977", ,20231211
4104,佳醫,0,0,0,0,0,"38,904,185","409,300","1,000",0,0,"410,300","47,188", ,20231211
4106,雃博,"10,000",0,"6,000",0,"4,000","25,227,889","831,000",0,0,0,"831,000","89,377", ,20231211
4108,懷特,0,0,0,0,0,0,0,0,0,0,0,0,XV ,20231211
4119,旭富,"9,000","2,000",0,0,"11,000","29,877,158","2,033,287","1,000",0,0,"2,034,287","101,603", ,20231211
4133,亞諾法,"380,000","6,000","14,000",0,"372,000","15,138,398","849,000",0,0,0,"849,000","249,101", ,20231211
4137,麗豐-KY,0,0,0,0,0,"19,873,087","500,000",0,0,0,"500,000","20,916", ,20231211
4142,國光生,"28,000",0,"10,000",0,"18,000","107,376,937","7,873,139","244,000",0,0,"8,117,139","375,052", ,20231211
4148,全宇生技-KY,"2,000","1,000",0,0,"3,000","16,008,500","562,000","18,000",0,0,"580,000","41,113", ,20231211
4155,訊映,"34,000",0,0,0,"34,000","35,442,455","2,581,028","14,000","29,000",0,"2,566,028","116,974", ,20231211
4164,承業醫,"46,000","1,000","7,000",0,"40,000","40,339,002","4,075,000","21,000","96,000",0,"4,000,000","434,347", ,20231211
4190,佐登-KY,"1,000",0,0,0,"1,000","15,272,779","703,000","5,000",0,0,"708,000","23,079", ,20231211
4306,炎洲,"319,000","87,000",0,"30,000","376,000","164,656,911","1,818,784",0,"1,000",0,"1,817,784","457,425", ,20231211
4414,如興,0,0,0,0,0,0,0,0,0,0,0,0,XV ,20231211
4426,利勤,"14,000",0,"1,000",0,"13,000","43,169,299","2,070,482",0,0,0,"2,070,482","50,088", ,20231211
4438,廣越,"10,000",0,0,0,"10,000","25,856,363","579,000","8,000",0,0,"587,000","24,132", ,20231211
4439,冠星-KY,0,0,0,0,0,"9,573,450","73,000",0,0,0,"73,000","16,901", ,20231211
4440,宜新實業,0,0,0,0,0,"16,899,500","343,000",0,0,0,"343,000","27,435", ,20231211
4526,東台,"2,000",0,0,0,"2,000","63,706,615","2,552,000","12,000","29,000",0,"2,535,000","136,278", ,20231211
4532,瑞智,"39,000","1,000","1,000",0,"39,000","126,228,776","4,891,000","13,000",0,0,"4,904,000","401,148", ,20231211
4536,拓凱,"15,000",0,"5,000",0,"10,000","22,705,000","3,189,000","2,000","25,000",0,"3,166,000","89,896", ,20231211
4540,全球傳動,"10,000","2,000",0,0,"12,000","23,789,707","326,000","2,000",0,0,"328,000","27,581", ,20231211
4545,銘鈺,0,0,0,0,0,"19,250,000","93,000",0,0,0,"93,000","10,631", ,20231211
4551,智伸科,"2,000",0,0,0,"2,000","28,805,624","2,268,000","1,000","44,000",0,"2,225,000","49,199", ,20231211
4552,力達-KY,"102,000","1,000",0,0,"103,000","29,000,000","1,001,000","3,000","13,000",0,"991,000","190,608", ,20231211
4555,氣立,"12,000",0,0,0,"12,000","17,328,746","74,000",0,0,0,"74,000","9,066", ,20231211
4557,永新-KY,0,0,0,0,0,"10,492,960","132,000","4,000",0,0,"136,000","17,136", ,20231211
4560,強信-KY,0,0,0,0,0,"17,024,310","202,000","3,000",0,0,"205,000","19,977", ,20231211
4562,穎漢,0,0,0,0,0,"21,886,500","136,000",0,0,0,"136,000","15,249", ,20231211
4564,元翎,"299,000",0,0,0,"299,000","50,697,075","6,756,566","13,000","2,000",0,"6,767,566","154,308", ,20231211
4566,時碩工業,"251,000","10,000","26,000","72,000","163,000","22,705,307","1,606,000",0,"36,000",0,"1,570,000","90,669", ,20231211
4571,鈞興-KY,0,0,0,0,0,"13,333,750","24,404","2,000",0,0,"26,404","9,037", ,20231211
4572,駐龍,"5,000",0,0,0,"5,000","9,750,000","620,749","10,000","70,000",0,"560,749","96,068", ,20231211
4576,大銀微系統,"1,000",0,0,0,"1,000","29,950,462","552,160",0,0,0,"552,160","28,860", ,20231211
4581,光隆精密-KY,"9,000",0,0,0,"9,000","8,474,750","284,000","14,000",0,0,"298,000","40,739", ,20231211
4583,台灣精銳,0,0,0,0,0,"20,042,837","80,000","1,000",0,0,"81,000","38,123", ,20231211
4720,德淵,"4,000","1,000",0,0,"5,000","25,939,065","438,000",0,0,0,"438,000","112,275", ,20231211
4722,國精化,0,0,0,0,0,"25,002,289","410,000",0,0,0,"410,000","19,679", ,20231211
4737,華廣,0,"1,000",0,0,"1,000","15,216,248","202,000","4,000",0,0,"206,000","18,903", ,20231211
4739,康普,"234,000",0,"3,000",0,"231,000","28,969,817","4,421,275","23,000",0,0,"4,444,275","281,594", ,20231211
4746,台耀,"385,000","5,000","12,000",0,"378,000","30,063,990","4,130,000","26,000",0,0,"4,156,000","1,259,418", ,20231211
4755,三福化,"2,000",0,0,0,"2,000","25,176,500","1,127,236",0,0,0,"1,127,236","45,913", ,20231211
4763,材料-KY,"429,000","12,000","41,000","12,000","388,000","21,571,514","2,935,497","9,000","17,600",0,"2,926,897","1,468,897", ,20231211
4764,雙鍵,0,0,0,0,0,"21,385,515","22,000",0,0,0,"22,000","5,474", ,20231211
4766,南寶,"10,000","1,000",0,0,"11,000","30,142,695","548,000","1,000",0,0,"549,000","175,396", ,20231211
4770,上品,"25,000","1,000",0,0,"26,000","19,928,500","1,394,000","25,000","12,000",0,"1,407,000","288,810", ,20231211
4807,日成-KY,0,0,0,0,0,"9,599,008","28,000",0,0,0,"28,000","4,022", ,20231211
4904,遠傳,"215,000",0,0,"10,000","205,000","814,625,202","26,890,923","200,000",0,0,"27,090,923","1,942,542", ,20231211
4906,正文,"2,720,000","36,000","477,000",0,"2,279,000","100,107,921","13,907,000","1,199,000",0,0,"15,106,000","1,404,811", ,20231211
4912,聯德控股-KY,"1,000",0,0,0,"1,000","15,548,193","275,813",0,0,0,"275,813","37,484", ,20231211
4915,致伸,"50,000","2,000","7,000",0,"45,000","115,768,706","3,942,000","15,000","122,000",0,"3,835,000","1,041,159", ,20231211
4916,事欣科,"710,000","2,000","75,000","7,000","630,000","24,824,916","3,515,000","39,000",0,0,"3,554,000","221,890", ,20231211
4919,新唐,"330,000","3,000",0,0,"333,000","104,941,317","14,750,000","8,000","211,000",0,"14,547,000","1,458,264", ,20231211
4927,泰鼎-KY,"172,000",0,"2,000",0,"170,000","47,484,497","5,469,000","7,000","22,998",0,"5,453,002","104,084", ,20231211
4930,燦星網,"1,000",0,0,0,"1,000","20,000,000","300,000",0,0,0,"300,000","77,883", ,20231211
4934,太極,"91,000","3,000","41,000",0,"53,000","52,744,131","3,019,000","19,000",0,0,"3,038,000","259,747", ,20231211
4935,茂林-KY,"6,000",0,0,0,"6,000","32,216,022","650,000",0,0,0,"650,000","30,052", ,20231211
4938,和碩,"121,000","3,000",0,0,"124,000","666,145,088","7,353,598",0,0,0,"7,353,598","1,645,122", ,20231211
4942,嘉彰,"3,000",0,0,0,"3,000","35,591,903","371,000",0,0,0,"371,000","82,207", ,20231211
4943,康控-KY,0,0,0,0,0,0,0,0,0,0,0,0,XV ,20231211
4952,凌通,"16,000",0,"1,000",0,"15,000","27,203,954","901,000","9,000","9,000",0,"901,000","199,448", ,20231211
4956,光鋐,"11,000",0,0,0,"11,000","25,102,059","1,014,000",0,0,0,"1,014,000","437,315", ,20231211
4958,臻鼎-KY,"30,000","3,000","4,000",0,"29,000","236,762,290","17,916,328","3,000","174,900",0,"17,744,428","869,697", ,20231211
4960,誠美材,"141,000","2,000","4,000",0,"139,000","143,093,183","5,154,000","96,000",0,0,"5,250,000","1,893,229", ,20231211
4961,天鈺,"111,000","2,000","2,000",0,"111,000","30,313,613","3,279,000","66,000",0,0,"3,345,000","900,346", ,20231211
4967,十銓,"1,320,000","242,000","9,000",0,"1,553,000","17,887,171","3,201,000","47,000",0,0,"3,248,000","3,906,868", ,20231211
4968,立積,"1,140,000","12,000","15,000",0,"1,137,000","22,613,836","4,349,441","131,000","288,000",0,"4,192,441","1,030,746", ,20231211
